starttime	seconds	ctime	dtime	ttime	wait
Thu Oct 07 16:43:38 2021	1633596218	0	175	175	174
Thu Oct 07 16:43:39 2021	1633596219	0	175	175	174
Thu Oct 07 16:43:40 2021	1633596220	0	175	175	174
Thu Oct 07 16:43:41 2021	1633596221	0	175	175	175
Thu Oct 07 16:43:40 2021	1633596220	0	175	175	175
Thu Oct 07 16:43:39 2021	1633596219	0	175	175	174
Thu Oct 07 16:43:39 2021	1633596219	0	175	175	174
Thu Oct 07 16:43:39 2021	1633596219	0	175	175	174
Thu Oct 07 16:43:39 2021	1633596219	0	175	175	175
Thu Oct 07 16:43:40 2021	1633596220	0	175	175	175
Thu Oct 07 16:43:41 2021	1633596221	0	175	175	174
Thu Oct 07 16:43:38 2021	1633596218	0	175	175	175
Thu Oct 07 16:43:39 2021	1633596219	0	175	175	173
Thu Oct 07 16:43:40 2021	1633596220	0	175	175	175
Thu Oct 07 16:43:40 2021	1633596220	0	175	175	175
Thu Oct 07 16:43:40 2021	1633596220	0	175	175	175
Thu Oct 07 16:43:39 2021	1633596219	0	175	175	174
Thu Oct 07 16:43:39 2021	1633596219	0	176	176	175
Thu Oct 07 16:43:38 2021	1633596218	0	176	176	173
Thu Oct 07 16:43:38 2021	1633596218	0	176	176	176
Thu Oct 07 16:43:38 2021	1633596218	1	175	176	174
Thu Oct 07 16:43:40 2021	1633596220	0	176	176	176
Thu Oct 07 16:43:39 2021	1633596219	0	176	176	175
Thu Oct 07 16:43:38 2021	1633596218	0	176	176	175
Thu Oct 07 16:43:38 2021	1633596218	0	176	176	176
Thu Oct 07 16:43:38 2021	1633596218	1	175	176	175
Thu Oct 07 16:43:39 2021	1633596219	0	176	176	174
Thu Oct 07 16:43:38 2021	1633596218	0	176	176	176
Thu Oct 07 16:43:39 2021	1633596219	0	176	176	175
Thu Oct 07 16:43:38 2021	1633596218	0	176	176	176
Thu Oct 07 16:43:38 2021	1633596218	0	176	176	175
Thu Oct 07 16:43:38 2021	1633596218	0	176	176	176
Thu Oct 07 16:43:40 2021	1633596220	0	176	176	176
Thu Oct 07 16:43:41 2021	1633596221	0	176	176	176
Thu Oct 07 16:43:38 2021	1633596218	0	176	176	176
Thu Oct 07 16:43:38 2021	1633596218	0	176	176	176
Thu Oct 07 16:43:38 2021	1633596218	0	176	176	176
Thu Oct 07 16:43:40 2021	1633596220	0	176	176	176
Thu Oct 07 16:43:40 2021	1633596220	0	176	176	176
Thu Oct 07 16:43:40 2021	1633596220	0	176	176	176
Thu Oct 07 16:43:39 2021	1633596219	0	176	176	176
Thu Oct 07 16:43:38 2021	1633596218	0	176	176	174
Thu Oct 07 16:43:39 2021	1633596219	0	176	176	176
Thu Oct 07 16:43:38 2021	1633596218	0	176	176	176
Thu Oct 07 16:43:40 2021	1633596220	0	176	176	176
Thu Oct 07 16:43:38 2021	1633596218	1	175	176	174
Thu Oct 07 16:43:38 2021	1633596218	0	176	177	176
Thu Oct 07 16:43:38 2021	1633596218	0	176	177	176
Thu Oct 07 16:43:38 2021	1633596218	1	176	177	176
Thu Oct 07 16:43:41 2021	1633596221	0	177	177	176
Thu Oct 07 16:43:39 2021	1633596219	0	177	177	176
Thu Oct 07 16:43:38 2021	1633596218	0	177	177	176
Thu Oct 07 16:43:40 2021	1633596220	0	177	177	176
Thu Oct 07 16:43:40 2021	1633596220	0	177	177	176
Thu Oct 07 16:43:40 2021	1633596220	0	177	177	176
Thu Oct 07 16:43:40 2021	1633596220	0	177	177	177
Thu Oct 07 16:43:40 2021	1633596220	0	177	177	176
Thu Oct 07 16:43:40 2021	1633596220	0	177	177	177
Thu Oct 07 16:43:38 2021	1633596218	0	177	177	177
Thu Oct 07 16:43:41 2021	1633596221	0	177	177	177
Thu Oct 07 16:43:39 2021	1633596219	0	177	177	177
Thu Oct 07 16:43:38 2021	1633596218	0	177	177	177
Thu Oct 07 16:43:38 2021	1633596218	0	177	177	176
Thu Oct 07 16:43:40 2021	1633596220	0	177	177	177
Thu Oct 07 16:43:39 2021	1633596219	0	177	177	177
Thu Oct 07 16:43:38 2021	1633596218	0	177	177	177
Thu Oct 07 16:43:39 2021	1633596219	0	177	177	177
Thu Oct 07 16:43:39 2021	1633596219	0	177	177	177
Thu Oct 07 16:43:38 2021	1633596218	0	177	177	177
Thu Oct 07 16:43:38 2021	1633596218	0	177	177	176
Thu Oct 07 16:43:38 2021	1633596218	0	178	178	177
Thu Oct 07 16:43:38 2021	1633596218	0	178	178	177
Thu Oct 07 16:43:38 2021	1633596218	1	177	178	177
Thu Oct 07 16:43:41 2021	1633596221	0	178	178	177
Thu Oct 07 16:43:38 2021	1633596218	0	178	178	177
Thu Oct 07 16:43:40 2021	1633596220	0	178	178	177
Thu Oct 07 16:43:38 2021	1633596218	0	178	178	178
Thu Oct 07 16:43:40 2021	1633596220	0	178	178	178
Thu Oct 07 16:43:39 2021	1633596219	0	178	178	177
Thu Oct 07 16:43:41 2021	1633596221	0	178	178	177
Thu Oct 07 16:43:40 2021	1633596220	0	178	178	177
Thu Oct 07 16:43:38 2021	1633596218	0	178	178	178
Thu Oct 07 16:43:38 2021	1633596218	0	178	178	178
Thu Oct 07 16:43:38 2021	1633596218	0	178	178	171
Thu Oct 07 16:43:39 2021	1633596219	0	178	178	178
Thu Oct 07 16:43:40 2021	1633596220	0	178	178	178
Thu Oct 07 16:43:39 2021	1633596219	0	178	178	178
Thu Oct 07 16:43:38 2021	1633596218	1	178	178	177
Thu Oct 07 16:43:40 2021	1633596220	0	178	179	178
Thu Oct 07 16:43:38 2021	1633596218	0	179	179	178
Thu Oct 07 16:43:40 2021	1633596220	0	178	179	177
Thu Oct 07 16:43:40 2021	1633596220	0	179	179	178
Thu Oct 07 16:43:40 2021	1633596220	0	179	179	178
Thu Oct 07 16:43:40 2021	1633596220	0	179	179	179
Thu Oct 07 16:43:38 2021	1633596218	0	178	179	178
Thu Oct 07 16:43:38 2021	1633596218	0	179	179	179
Thu Oct 07 16:43:40 2021	1633596220	0	179	179	178
Thu Oct 07 16:43:40 2021	1633596220	0	179	179	179
Thu Oct 07 16:43:40 2021	1633596220	0	179	179	179
Thu Oct 07 16:43:38 2021	1633596218	1	179	179	178
Thu Oct 07 16:43:38 2021	1633596218	1	178	179	178
Thu Oct 07 16:43:40 2021	1633596220	0	179	179	179
Thu Oct 07 16:43:39 2021	1633596219	0	179	179	178
Thu Oct 07 16:43:38 2021	1633596218	0	179	179	179
Thu Oct 07 16:43:40 2021	1633596220	0	179	179	179
Thu Oct 07 16:43:39 2021	1633596219	0	179	179	179
Thu Oct 07 16:43:39 2021	1633596219	0	179	179	179
Thu Oct 07 16:43:40 2021	1633596220	0	179	179	179
Thu Oct 07 16:43:38 2021	1633596218	0	179	179	179
Thu Oct 07 16:43:40 2021	1633596220	0	179	180	179
Thu Oct 07 16:43:38 2021	1633596218	0	180	180	179
Thu Oct 07 16:43:38 2021	1633596218	1	179	180	178
Thu Oct 07 16:43:38 2021	1633596218	0	180	180	179
Thu Oct 07 16:43:41 2021	1633596221	0	180	180	180
Thu Oct 07 16:43:40 2021	1633596220	0	180	180	180
Thu Oct 07 16:43:39 2021	1633596219	0	180	180	180
Thu Oct 07 16:43:39 2021	1633596219	0	180	180	180
Thu Oct 07 16:43:38 2021	1633596218	0	180	180	180
Thu Oct 07 16:43:40 2021	1633596220	0	180	180	180
Thu Oct 07 16:43:39 2021	1633596219	0	180	180	180
Thu Oct 07 16:43:39 2021	1633596219	0	180	180	180
Thu Oct 07 16:43:40 2021	1633596220	0	180	180	180
Thu Oct 07 16:43:38 2021	1633596218	0	180	180	180
Thu Oct 07 16:43:39 2021	1633596219	0	180	180	180
Thu Oct 07 16:43:41 2021	1633596221	0	180	180	180
Thu Oct 07 16:43:39 2021	1633596219	0	180	181	179
Thu Oct 07 16:43:38 2021	1633596218	0	181	181	180
Thu Oct 07 16:43:39 2021	1633596219	0	181	181	180
Thu Oct 07 16:43:41 2021	1633596221	0	181	181	180
Thu Oct 07 16:43:38 2021	1633596218	0	181	181	180
Thu Oct 07 16:43:38 2021	1633596218	0	181	181	180
Thu Oct 07 16:43:40 2021	1633596220	0	181	181	180
Thu Oct 07 16:43:39 2021	1633596219	0	181	181	181
Thu Oct 07 16:43:39 2021	1633596219	0	181	181	181
Thu Oct 07 16:43:38 2021	1633596218	0	181	181	181
Thu Oct 07 16:43:38 2021	1633596218	0	181	181	181
Thu Oct 07 16:43:39 2021	1633596219	0	181	181	181
Thu Oct 07 16:43:40 2021	1633596220	0	181	181	181
Thu Oct 07 16:43:40 2021	1633596220	0	181	181	181
Thu Oct 07 16:43:39 2021	1633596219	0	181	181	181
Thu Oct 07 16:43:39 2021	1633596219	0	181	181	181
Thu Oct 07 16:43:38 2021	1633596218	0	181	181	180
Thu Oct 07 16:43:40 2021	1633596220	0	182	182	181
Thu Oct 07 16:43:38 2021	1633596218	0	182	182	181
Thu Oct 07 16:43:39 2021	1633596219	0	182	182	181
Thu Oct 07 16:43:40 2021	1633596220	0	182	182	181
Thu Oct 07 16:43:39 2021	1633596219	0	182	182	181
Thu Oct 07 16:43:40 2021	1633596220	0	182	182	181
Thu Oct 07 16:43:38 2021	1633596218	0	182	182	182
Thu Oct 07 16:43:40 2021	1633596220	0	182	182	182
Thu Oct 07 16:43:40 2021	1633596220	0	182	182	181
Thu Oct 07 16:43:39 2021	1633596219	0	182	182	182
Thu Oct 07 16:43:40 2021	1633596220	0	182	182	182
Thu Oct 07 16:43:38 2021	1633596218	0	182	182	182
Thu Oct 07 16:43:38 2021	1633596218	0	182	182	182
Thu Oct 07 16:43:40 2021	1633596220	0	182	182	182
Thu Oct 07 16:43:39 2021	1633596219	0	182	182	182
Thu Oct 07 16:43:40 2021	1633596220	0	183	183	182
Thu Oct 07 16:43:41 2021	1633596221	0	183	183	182
Thu Oct 07 16:43:40 2021	1633596220	0	183	183	182
Thu Oct 07 16:43:39 2021	1633596219	0	183	183	181
Thu Oct 07 16:43:41 2021	1633596221	0	183	183	182
Thu Oct 07 16:43:38 2021	1633596218	0	183	183	183
Thu Oct 07 16:43:40 2021	1633596220	0	183	183	183
Thu Oct 07 16:43:38 2021	1633596218	0	183	183	177
Thu Oct 07 16:43:39 2021	1633596219	0	183	183	183
Thu Oct 07 16:43:38 2021	1633596218	0	183	183	183
Thu Oct 07 16:43:39 2021	1633596219	0	183	183	183
Thu Oct 07 16:43:38 2021	1633596218	0	183	183	183
Thu Oct 07 16:43:38 2021	1633596218	0	183	183	183
Thu Oct 07 16:43:40 2021	1633596220	0	183	183	183
Thu Oct 07 16:43:38 2021	1633596218	0	183	183	181
Thu Oct 07 16:43:38 2021	1633596218	0	183	183	183
Thu Oct 07 16:43:39 2021	1633596219	0	183	183	182
Thu Oct 07 16:43:39 2021	1633596219	0	183	184	183
Thu Oct 07 16:43:38 2021	1633596218	0	184	184	183
Thu Oct 07 16:43:39 2021	1633596219	0	184	184	183
Thu Oct 07 16:43:38 2021	1633596218	0	184	184	183
Thu Oct 07 16:43:38 2021	1633596218	0	184	184	183
Thu Oct 07 16:43:39 2021	1633596219	0	184	184	183
Thu Oct 07 16:43:38 2021	1633596218	0	184	184	183
Thu Oct 07 16:43:39 2021	1633596219	0	184	184	184
Thu Oct 07 16:43:38 2021	1633596218	0	184	184	184
Thu Oct 07 16:43:38 2021	1633596218	0	184	184	184
Thu Oct 07 16:43:40 2021	1633596220	0	184	184	184
Thu Oct 07 16:43:39 2021	1633596219	0	184	184	184
Thu Oct 07 16:43:40 2021	1633596220	0	184	184	184
Thu Oct 07 16:43:40 2021	1633596220	0	184	184	184
Thu Oct 07 16:43:38 2021	1633596218	0	184	184	184
Thu Oct 07 16:43:41 2021	1633596221	0	184	185	184
Thu Oct 07 16:43:39 2021	1633596219	0	184	185	184
Thu Oct 07 16:43:38 2021	1633596218	0	185	185	184
Thu Oct 07 16:43:39 2021	1633596219	0	185	185	184
Thu Oct 07 16:43:40 2021	1633596220	0	185	185	185
Thu Oct 07 16:43:38 2021	1633596218	0	185	185	185
Thu Oct 07 16:43:38 2021	1633596218	0	185	185	185
Thu Oct 07 16:43:38 2021	1633596218	0	185	185	184
Thu Oct 07 16:43:38 2021	1633596218	0	185	185	185
Thu Oct 07 16:43:40 2021	1633596220	0	185	185	184
Thu Oct 07 16:43:40 2021	1633596220	0	185	185	185
Thu Oct 07 16:43:38 2021	1633596218	0	185	185	185
Thu Oct 07 16:43:40 2021	1633596220	0	185	185	185
Thu Oct 07 16:43:38 2021	1633596218	0	185	185	182
Thu Oct 07 16:43:38 2021	1633596218	0	185	185	185
Thu Oct 07 16:43:38 2021	1633596218	0	185	185	185
Thu Oct 07 16:43:39 2021	1633596219	0	185	185	185
Thu Oct 07 16:43:40 2021	1633596220	0	185	185	185
Thu Oct 07 16:43:38 2021	1633596218	0	185	185	185
Thu Oct 07 16:43:38 2021	1633596218	0	185	185	185
Thu Oct 07 16:43:39 2021	1633596219	0	185	185	185
Thu Oct 07 16:43:39 2021	1633596219	0	185	185	185
Thu Oct 07 16:43:39 2021	1633596219	0	185	185	185
Thu Oct 07 16:43:40 2021	1633596220	0	185	185	185
Thu Oct 07 16:43:39 2021	1633596219	0	186	186	185
Thu Oct 07 16:43:40 2021	1633596220	0	186	186	185
Thu Oct 07 16:43:40 2021	1633596220	0	186	186	185
Thu Oct 07 16:43:38 2021	1633596218	0	186	186	186
Thu Oct 07 16:43:40 2021	1633596220	0	186	186	185
Thu Oct 07 16:43:39 2021	1633596219	0	186	186	186
Thu Oct 07 16:43:40 2021	1633596220	0	186	186	185
Thu Oct 07 16:43:38 2021	1633596218	1	185	186	185
Thu Oct 07 16:43:39 2021	1633596219	0	186	186	186
Thu Oct 07 16:43:38 2021	1633596218	0	186	186	186
Thu Oct 07 16:43:38 2021	1633596218	0	186	186	186
Thu Oct 07 16:43:39 2021	1633596219	0	186	186	186
Thu Oct 07 16:43:41 2021	1633596221	0	186	186	186
Thu Oct 07 16:43:40 2021	1633596220	0	186	187	185
Thu Oct 07 16:43:40 2021	1633596220	0	187	187	186
Thu Oct 07 16:43:38 2021	1633596218	0	187	187	186
Thu Oct 07 16:43:38 2021	1633596218	0	187	187	186
Thu Oct 07 16:43:39 2021	1633596219	0	187	187	186
Thu Oct 07 16:43:39 2021	1633596219	0	187	187	186
Thu Oct 07 16:43:38 2021	1633596218	0	187	187	186
Thu Oct 07 16:43:40 2021	1633596220	0	187	187	184
Thu Oct 07 16:43:39 2021	1633596219	0	187	187	187
Thu Oct 07 16:43:38 2021	1633596218	0	187	187	187
Thu Oct 07 16:43:39 2021	1633596219	0	187	187	187
Thu Oct 07 16:43:39 2021	1633596219	0	187	187	187
Thu Oct 07 16:43:39 2021	1633596219	0	187	187	187
Thu Oct 07 16:43:38 2021	1633596218	0	187	187	187
Thu Oct 07 16:43:39 2021	1633596219	0	187	187	187
Thu Oct 07 16:43:39 2021	1633596219	0	187	187	187
Thu Oct 07 16:43:39 2021	1633596219	0	187	187	187
Thu Oct 07 16:43:40 2021	1633596220	0	187	187	187
Thu Oct 07 16:43:39 2021	1633596219	0	187	188	187
Thu Oct 07 16:43:39 2021	1633596219	0	188	188	187
Thu Oct 07 16:43:38 2021	1633596218	0	187	188	187
Thu Oct 07 16:43:39 2021	1633596219	0	188	188	187
Thu Oct 07 16:43:38 2021	1633596218	0	188	188	187
Thu Oct 07 16:43:38 2021	1633596218	0	188	188	188
Thu Oct 07 16:43:40 2021	1633596220	0	188	188	188
Thu Oct 07 16:43:38 2021	1633596218	0	188	188	188
Thu Oct 07 16:43:39 2021	1633596219	0	188	188	188
Thu Oct 07 16:43:38 2021	1633596218	0	188	188	188
Thu Oct 07 16:43:38 2021	1633596218	0	188	188	188
Thu Oct 07 16:43:39 2021	1633596219	0	188	188	188
Thu Oct 07 16:43:39 2021	1633596219	0	188	188	188
Thu Oct 07 16:43:40 2021	1633596220	0	188	188	186
Thu Oct 07 16:43:39 2021	1633596219	0	188	188	188
Thu Oct 07 16:43:38 2021	1633596218	0	188	188	187
Thu Oct 07 16:43:39 2021	1633596219	0	188	188	187
Thu Oct 07 16:43:39 2021	1633596219	0	188	188	188
Thu Oct 07 16:43:40 2021	1633596220	0	188	188	188
Thu Oct 07 16:43:38 2021	1633596218	0	188	188	186
Thu Oct 07 16:43:40 2021	1633596220	0	188	189	188
Thu Oct 07 16:43:38 2021	1633596218	0	188	189	186
Thu Oct 07 16:43:38 2021	1633596218	0	189	189	188
Thu Oct 07 16:43:38 2021	1633596218	0	189	189	188
Thu Oct 07 16:43:40 2021	1633596220	0	189	189	188
Thu Oct 07 16:43:40 2021	1633596220	0	189	189	188
Thu Oct 07 16:43:39 2021	1633596219	0	189	189	189
Thu Oct 07 16:43:41 2021	1633596221	0	189	189	189
Thu Oct 07 16:43:39 2021	1633596219	0	189	189	189
Thu Oct 07 16:43:40 2021	1633596220	0	189	189	188
Thu Oct 07 16:43:38 2021	1633596218	0	189	189	188
Thu Oct 07 16:43:40 2021	1633596220	0	189	189	189
Thu Oct 07 16:43:40 2021	1633596220	0	189	189	189
Thu Oct 07 16:43:40 2021	1633596220	0	189	189	189
Thu Oct 07 16:43:41 2021	1633596221	0	189	189	189
Thu Oct 07 16:43:40 2021	1633596220	0	189	189	189
Thu Oct 07 16:43:40 2021	1633596220	0	189	189	189
Thu Oct 07 16:43:39 2021	1633596219	0	189	189	189
Thu Oct 07 16:43:40 2021	1633596220	0	189	189	189
Thu Oct 07 16:43:38 2021	1633596218	0	189	189	188
Thu Oct 07 16:43:38 2021	1633596218	0	190	190	189
Thu Oct 07 16:43:41 2021	1633596221	0	190	190	189
Thu Oct 07 16:43:39 2021	1633596219	0	190	190	188
Thu Oct 07 16:43:38 2021	1633596218	0	190	190	188
Thu Oct 07 16:43:38 2021	1633596218	0	190	190	190
Thu Oct 07 16:43:40 2021	1633596220	0	190	190	190
Thu Oct 07 16:43:40 2021	1633596220	0	190	190	190
Thu Oct 07 16:43:39 2021	1633596219	0	190	190	189
Thu Oct 07 16:43:41 2021	1633596221	0	190	190	190
Thu Oct 07 16:43:39 2021	1633596219	0	190	190	189
Thu Oct 07 16:43:39 2021	1633596219	0	190	190	190
Thu Oct 07 16:43:40 2021	1633596220	0	190	190	190
Thu Oct 07 16:43:38 2021	1633596218	0	190	190	190
Thu Oct 07 16:43:38 2021	1633596218	0	190	190	190
Thu Oct 07 16:43:38 2021	1633596218	0	190	190	190
Thu Oct 07 16:43:40 2021	1633596220	0	190	190	190
Thu Oct 07 16:43:40 2021	1633596220	0	190	190	190
Thu Oct 07 16:43:38 2021	1633596218	0	190	190	190
Thu Oct 07 16:43:38 2021	1633596218	0	190	190	190
Thu Oct 07 16:43:39 2021	1633596219	0	190	190	188
Thu Oct 07 16:43:40 2021	1633596220	0	190	190	190
Thu Oct 07 16:43:40 2021	1633596220	0	190	191	189
Thu Oct 07 16:43:40 2021	1633596220	0	191	191	190
Thu Oct 07 16:43:38 2021	1633596218	0	191	191	191
Thu Oct 07 16:43:39 2021	1633596219	0	191	191	191
Thu Oct 07 16:43:39 2021	1633596219	0	191	191	191
Thu Oct 07 16:43:39 2021	1633596219	0	191	191	190
Thu Oct 07 16:43:38 2021	1633596218	0	191	191	190
Thu Oct 07 16:43:39 2021	1633596219	0	191	191	191
Thu Oct 07 16:43:39 2021	1633596219	0	191	191	191
Thu Oct 07 16:43:39 2021	1633596219	0	191	191	191
Thu Oct 07 16:43:39 2021	1633596219	0	191	191	191
Thu Oct 07 16:43:39 2021	1633596219	0	191	191	191
Thu Oct 07 16:43:40 2021	1633596220	0	191	191	191
Thu Oct 07 16:43:40 2021	1633596220	0	191	191	191
Thu Oct 07 16:43:40 2021	1633596220	0	192	192	191
Thu Oct 07 16:43:39 2021	1633596219	0	192	192	191
Thu Oct 07 16:43:38 2021	1633596218	0	191	192	191
Thu Oct 07 16:43:39 2021	1633596219	0	192	192	191
Thu Oct 07 16:43:40 2021	1633596220	0	192	192	185
Thu Oct 07 16:43:39 2021	1633596219	0	192	192	192
Thu Oct 07 16:43:41 2021	1633596221	0	192	192	192
Thu Oct 07 16:43:40 2021	1633596220	0	192	192	192
Thu Oct 07 16:43:40 2021	1633596220	0	192	192	192
Thu Oct 07 16:43:38 2021	1633596218	0	192	192	192
Thu Oct 07 16:43:38 2021	1633596218	0	192	192	189
Thu Oct 07 16:43:39 2021	1633596219	0	192	192	192
Thu Oct 07 16:43:39 2021	1633596219	0	192	192	191
Thu Oct 07 16:43:39 2021	1633596219	0	192	192	192
Thu Oct 07 16:43:40 2021	1633596220	0	192	192	192
Thu Oct 07 16:43:38 2021	1633596218	0	193	193	192
Thu Oct 07 16:43:38 2021	1633596218	0	193	193	192
Thu Oct 07 16:43:40 2021	1633596220	0	193	193	193
Thu Oct 07 16:43:38 2021	1633596218	0	193	193	193
Thu Oct 07 16:43:39 2021	1633596219	0	193	193	193
Thu Oct 07 16:43:38 2021	1633596218	0	193	193	193
Thu Oct 07 16:43:39 2021	1633596219	0	193	193	193
Thu Oct 07 16:43:40 2021	1633596220	0	193	193	193
Thu Oct 07 16:43:38 2021	1633596218	0	193	193	193
Thu Oct 07 16:43:38 2021	1633596218	0	193	193	192
Thu Oct 07 16:43:38 2021	1633596218	0	193	193	192
Thu Oct 07 16:43:38 2021	1633596218	0	193	193	193
Thu Oct 07 16:43:38 2021	1633596218	0	193	193	193
Thu Oct 07 16:43:40 2021	1633596220	0	193	194	191
Thu Oct 07 16:43:41 2021	1633596221	0	194	194	193
Thu Oct 07 16:43:40 2021	1633596220	0	194	194	193
Thu Oct 07 16:43:39 2021	1633596219	0	194	194	193
Thu Oct 07 16:43:40 2021	1633596220	0	194	194	193
Thu Oct 07 16:43:39 2021	1633596219	0	194	194	194
Thu Oct 07 16:43:41 2021	1633596221	0	194	194	194
Thu Oct 07 16:43:40 2021	1633596220	0	194	194	194
Thu Oct 07 16:43:38 2021	1633596218	0	194	194	194
Thu Oct 07 16:43:39 2021	1633596219	0	194	194	194
Thu Oct 07 16:43:40 2021	1633596220	0	194	194	194
Thu Oct 07 16:43:38 2021	1633596218	0	194	194	194
Thu Oct 07 16:43:38 2021	1633596218	0	194	194	194
Thu Oct 07 16:43:38 2021	1633596218	0	194	194	194
Thu Oct 07 16:43:38 2021	1633596218	0	195	195	193
Thu Oct 07 16:43:40 2021	1633596220	0	195	195	194
Thu Oct 07 16:43:39 2021	1633596219	0	195	195	195
Thu Oct 07 16:43:40 2021	1633596220	0	195	195	195
Thu Oct 07 16:43:41 2021	1633596221	0	195	195	195
Thu Oct 07 16:43:40 2021	1633596220	0	195	195	195
Thu Oct 07 16:43:41 2021	1633596221	0	195	195	195
Thu Oct 07 16:43:39 2021	1633596219	0	195	195	195
Thu Oct 07 16:43:39 2021	1633596219	0	195	195	194
Thu Oct 07 16:43:38 2021	1633596218	1	195	195	194
Thu Oct 07 16:43:40 2021	1633596220	0	195	195	194
Thu Oct 07 16:43:39 2021	1633596219	0	196	196	195
Thu Oct 07 16:43:38 2021	1633596218	0	196	196	195
Thu Oct 07 16:43:38 2021	1633596218	0	195	196	194
Thu Oct 07 16:43:40 2021	1633596220	0	196	196	195
Thu Oct 07 16:43:38 2021	1633596218	0	196	196	195
Thu Oct 07 16:43:38 2021	1633596218	0	196	196	194
Thu Oct 07 16:43:38 2021	1633596218	0	196	196	196
Thu Oct 07 16:43:40 2021	1633596220	0	196	196	195
Thu Oct 07 16:43:39 2021	1633596219	0	196	196	194
Thu Oct 07 16:43:40 2021	1633596220	0	196	196	196
Thu Oct 07 16:43:40 2021	1633596220	0	196	196	196
Thu Oct 07 16:43:38 2021	1633596218	1	195	196	194
Thu Oct 07 16:43:40 2021	1633596220	0	196	196	196
Thu Oct 07 16:43:39 2021	1633596219	0	196	196	196
Thu Oct 07 16:43:38 2021	1633596218	1	196	196	194
Thu Oct 07 16:43:39 2021	1633596219	0	196	197	196
Thu Oct 07 16:43:39 2021	1633596219	0	196	197	196
Thu Oct 07 16:43:38 2021	1633596218	1	196	197	195
Thu Oct 07 16:43:39 2021	1633596219	0	197	197	196
Thu Oct 07 16:43:38 2021	1633596218	0	197	197	196
Thu Oct 07 16:43:39 2021	1633596219	0	197	197	196
Thu Oct 07 16:43:39 2021	1633596219	0	197	197	196
Thu Oct 07 16:43:38 2021	1633596218	1	196	197	194
Thu Oct 07 16:43:38 2021	1633596218	1	196	197	195
Thu Oct 07 16:43:39 2021	1633596219	0	197	197	197
Thu Oct 07 16:43:39 2021	1633596219	0	197	197	197
Thu Oct 07 16:43:40 2021	1633596220	0	197	197	197
Thu Oct 07 16:43:40 2021	1633596220	0	197	197	197
Thu Oct 07 16:43:39 2021	1633596219	0	197	197	197
Thu Oct 07 16:43:40 2021	1633596220	0	197	197	197
Thu Oct 07 16:43:40 2021	1633596220	0	197	197	197
Thu Oct 07 16:43:40 2021	1633596220	0	197	197	196
Thu Oct 07 16:43:39 2021	1633596219	0	197	197	197
Thu Oct 07 16:43:39 2021	1633596219	0	198	198	197
Thu Oct 07 16:43:39 2021	1633596219	0	198	198	197
Thu Oct 07 16:43:41 2021	1633596221	0	198	198	198
Thu Oct 07 16:43:40 2021	1633596220	0	198	198	198
Thu Oct 07 16:43:38 2021	1633596218	0	198	198	198
Thu Oct 07 16:43:39 2021	1633596219	0	198	198	198
Thu Oct 07 16:43:40 2021	1633596220	0	198	198	198
Thu Oct 07 16:43:40 2021	1633596220	0	198	198	198
Thu Oct 07 16:43:39 2021	1633596219	0	198	198	197
Thu Oct 07 16:43:39 2021	1633596219	0	198	198	198
Thu Oct 07 16:43:39 2021	1633596219	0	198	198	198
Thu Oct 07 16:43:38 2021	1633596218	1	198	199	198
Thu Oct 07 16:43:38 2021	1633596218	1	198	199	198
Thu Oct 07 16:43:39 2021	1633596219	0	199	199	199
Thu Oct 07 16:43:41 2021	1633596221	0	199	199	198
Thu Oct 07 16:43:39 2021	1633596219	0	199	199	198
Thu Oct 07 16:43:40 2021	1633596220	0	199	199	199
Thu Oct 07 16:43:39 2021	1633596219	0	199	199	194
Thu Oct 07 16:43:39 2021	1633596219	0	199	199	199
Thu Oct 07 16:43:39 2021	1633596219	0	199	199	199
Thu Oct 07 16:43:39 2021	1633596219	0	200	200	199
Thu Oct 07 16:43:39 2021	1633596219	0	200	200	199
Thu Oct 07 16:43:40 2021	1633596220	0	200	200	199
Thu Oct 07 16:43:38 2021	1633596218	0	200	200	200
Thu Oct 07 16:43:38 2021	1633596218	0	200	200	200
Thu Oct 07 16:43:38 2021	1633596218	0	200	200	199
Thu Oct 07 16:43:39 2021	1633596219	0	200	200	200
Thu Oct 07 16:43:40 2021	1633596220	0	200	200	200
Thu Oct 07 16:43:38 2021	1633596218	0	200	200	200
Thu Oct 07 16:43:40 2021	1633596220	0	200	200	200
Thu Oct 07 16:43:38 2021	1633596218	0	200	200	200
Thu Oct 07 16:43:38 2021	1633596218	0	201	201	200
Thu Oct 07 16:43:40 2021	1633596220	0	201	201	200
Thu Oct 07 16:43:40 2021	1633596220	0	201	201	200
Thu Oct 07 16:43:38 2021	1633596218	0	201	201	200
Thu Oct 07 16:43:38 2021	1633596218	0	201	201	200
Thu Oct 07 16:43:38 2021	1633596218	0	201	201	201
Thu Oct 07 16:43:39 2021	1633596219	0	201	201	201
Thu Oct 07 16:43:38 2021	1633596218	0	201	201	200
Thu Oct 07 16:43:39 2021	1633596219	0	202	202	201
Thu Oct 07 16:43:40 2021	1633596220	0	202	202	201
Thu Oct 07 16:43:39 2021	1633596219	0	202	202	201
Thu Oct 07 16:43:38 2021	1633596218	0	202	202	201
Thu Oct 07 16:43:38 2021	1633596218	0	202	202	202
Thu Oct 07 16:43:40 2021	1633596220	0	202	202	202
